"","GSM734540","GSM734541","GSM734542","GSM734543","GSM734544","GSM734545","GSM734546","GSM734547","GSM734548","GSM734549","GSM734550","GSM734551","GSM734552","GSM734553","GSM734554","GSM734555","GSM734556","GSM734557","GSM734558","GSM734559","GSM734560","GSM734561","GSM734562","GSM734563"
"CATMA1a21215",12.4399081645833,12.4095597334167,12.1882839725,12.1322637591667,11.8473764741667,11.17996051,11.30273401975,11.232652219,10.7597953493333,11.4324319785,11.6234430576667,11.9477318310833,11.9425604649167,11.2597179508333,11.2029573381667,10.2199077784167,10.5553394033333,10.5222984191667,9.99828962416667,9.49093900708333,9.42554045875,9.83570776783333,10.1516997474167,10.81096052575
"CATMA1a31015",13.7083275445833,13.0231284034167,13.2993662525,13.1126387091667,13.1152103041667,12.30630306,12.62096619975,12.559786109,12.3871830693333,13.1741162885,12.7232451776667,12.8652991410833,12.9499090949167,12.5450938408333,12.5795162881667,12.2574933984167,12.4069210433333,12.5796801691667,12.2889622841667,12.3085979420833,12.40911550475,12.7239602208333,12.3602556774167,12.52740467575
"CATMA1a40805",10.2022623845833,9.93337858741667,9.6707965565,9.64206239416666,9.56676387016667,9.403472527,9.34648494475,9.395263426,9.06336701533333,8.1946213105,8.98435913166667,9.33412795608333,8.51528307791667,8.22026641383333,8.22784270016666,8.33830160141667,7.98864557833333,8.39422190016667,6.77338551116667,7.23277494508333,6.69558166875,6.82458627083333,7.45209133241667,8.65078031275
"CATMA1a43920",11.6445338645833,10.6489871634167,10.5812710625,10.4474101391667,9.86107428316667,9.043896509,9.65017626575,9.409200423,9.78232931933333,10.4569446285,11.4974240176667,11.9363314910833,12.8951217349167,13.2238429108333,12.9464454881667,13.1590486784167,13.0919311433333,12.2878878991667,12.9524410641667,12.5702410820833,12.15818714475,12.2848676108333,12.1918249074167,12.53464428575
"CATMA1a46055",9.15234961058333,8.59538588841667,8.7637543825,8.79246853516667,9.01333107216666,9.229647621,9.44701229575,8.749730801,9.67467875633333,9.6768922055,9.91331242766667,11.0817320710833,10.9138561749167,10.8294516308333,11.3683573581667,11.3466171084167,11.8359160833333,13.0799459791667,12.6954365241667,12.8784349620833,13.47801593475,13.0488973908333,13.8265672274167,13.13002205575
"CATMA1a51390",9.08495535158333,8.86609874241667,9.0433754985,8.59122288916667,9.30529837716666,9.20724853,9.31119476375,8.771095058,9.86137033933333,9.2701920925,10.0465119376667,9.84720211708333,11.4215527249167,11.6045197208333,11.2786916181667,11.2634106184167,11.4432702433333,11.3278177291667,11.2476190941667,11.3594962520833,11.45988293475,10.6737728508333,11.3257490274167,10.69498100575
"CATMA1a53560",7.08516988158333,7.02119434641667,6.6657728745,7.09749968416667,7.03276881016667,7.336245569,7.76866427675,8.042893427,6.95088499833333,7.3322950655,6.63830225166667,7.15369975708333,6.49104558791667,6.81832364883333,7.35880403916667,6.52976805141667,6.74690804233333,7.35221733516667,7.26449927516667,6.94160113808333,7.09856169375,6.91349895183333,7.47234011141667,6.07053402175
"CATMA1a53565",9.71703742058333,9.70790938541667,10.0942713325,9.80637829916667,9.79630068716667,9.754224427,9.76971482275,9.232305768,9.76451044533333,9.9362128575,9.64270007066667,9.85550745108333,9.92399758491667,9.79319399183333,9.68083260216666,9.33245586841667,9.69618605333333,9.93053705016667,9.47865690816667,9.78575969708333,10.10845320475,10.1555158008333,9.90495099141667,10.04584652575
"CATMA1a54346",8.12720733858333,8.08257781341667,8.6379316055,9.20917346016667,9.47773441316667,8.795853409,8.79115470975,8.81438884,8.33156971233333,8.8913376355,7.96658288766667,7.91955548808333,7.70670299091667,7.56678326683333,7.60779252916667,7.92453143441667,7.53487669633333,7.68247855616667,7.98655146616667,7.75913019708333,7.85006357275,8.21762877283333,7.71170075241667,7.72203515775
"CATMA1a61750",11.4769618045833,10.8785512734167,10.5141479725,10.5295458991667,10.8098899241667,10.29060451,10.60564819975,11.195166199,11.2145166593333,11.7451210685,12.6493379276667,13.1835437010833,13.7551785149167,13.7963845308333,13.5471629181667,13.3692473384167,13.5153530033333,13.1189069891667,13.4361110641667,13.0879957720833,13.21246113475,12.9253586908333,13.4972928074167,13.23496393575
"CATMA1a63980",9.32180103358333,9.34256371441667,8.7316577805,8.26333931216667,8.86312783416667,8.671360489,9.48681146675,10.155993909,10.4419482493333,10.4938349985,11.6440959176667,11.7052623010833,13.0270381149167,13.0139724608333,13.0076323881667,12.2034221284167,12.8418250933333,12.0303438791667,11.6287580741667,11.4881550420833,11.53958685475,11.7157671408333,11.9876019574167,11.77796277575
"CATMA1a64075",11.2679972345833,10.5683858734167,10.8793686025,10.7519109591667,11.0532110941667,10.72868438,10.85640802975,11.209314849,11.0382167493333,11.1881504185,11.2789695176667,10.7469349710833,11.2752197249167,10.0168033608333,10.1325765881667,9.56094946341667,9.92289563533333,9.94958581616667,9.10986903416667,9.10219729808333,8.91436700775,9.31905403083333,9.21495521941667,9.16041942875
"CATMA1a67475",13.4809050345833,14.0549734434167,14.0605603025,14.3667402491667,14.0606107441667,14.05982903,14.20749324975,14.437625809,13.9067720193333,14.0318957985,14.2954418376667,14.1479924910833,14.3656782849167,15.1828438108333,15.3506880081667,14.9522665784167,15.5854405833333,15.2087941891667,15.0564629541667,15.2538576820833,14.93166236475,15.0700495608333,14.9377644174167,15.06136233575
"CATMA1c71010",9.09410904858333,9.21947708841667,8.9242884815,8.87141774416667,8.98253911116667,9.032422049,9.22888413275,9.531192811,9.36188554533333,9.0875675015,9.29401312566667,9.33738797808333,9.93897787491667,9.81126460683333,9.87035441816667,10.0811185084167,10.0531325883333,10.0538709571667,9.43296229116667,9.81697963608333,10.31202935475,9.79859277783333,10.0417611574167,10.18292595575
"CATMA1c71257",9.68868389458333,9.54993874441667,8.9066590575,9.34491341016667,9.46519091316667,9.383201927,9.48081570675,10.456620269,10.2431902993333,9.6281042215,10.6162550176667,11.7722234810833,11.6923389149167,12.0785301008333,12.5750797981667,12.8006971284167,13.2089322033333,12.3744673491667,12.7707399641667,12.6832570420833,12.52199043475,12.7834045808333,12.3351329374167,12.21712076575
"CATMA1c71258",9.19444900158333,9.83090611041667,9.5444782475,9.92049444416667,9.86989588116667,9.60109546,9.71867763075,10.310741719,9.72002452133333,9.8064297165,9.79870256766667,10.3029088410833,9.92248138491667,10.8607642908333,11.0958298481667,12.0125261184167,12.4857693433333,11.9026637891667,11.8597875541667,11.8240916220833,11.53191210475,11.6789263508333,11.0087368674167,11.06044593575
"CATMA1c71260",7.74529870758333,8.11741177941667,7.3364099995,7.16735314816667,7.35005983516667,7.609221934,7.26585141175,7.658459899,7.24087060433333,7.6007720045,6.65246248266667,7.63352513708333,8.45542984291667,8.00384693683333,8.11639218616667,7.74725697641667,7.20073231133333,7.61163962416667,7.19155541516667,7.42024091108333,7.48580374375,7.87905509283333,7.27726069941667,7.30025853175
"CATMA1c71573",10.1010905045833,10.1226899634167,10.3171567225,10.1199053391667,10.3465940841667,10.44995159,10.56341524975,10.309485429,10.5644045993333,10.3842060885,10.3023269976667,9.92066342108333,10.1675809849167,10.3899939608333,10.6527701681667,10.4710156684167,10.7423661133333,10.6387045091667,10.1701836441667,10.3511018420833,10.58702699475,10.3161876908333,10.3599465974167,10.46702217575
"CATMA1c71720",7.49482975258333,7.86733596041667,8.2315007855,7.81665413816667,7.77843979716667,7.890957607,7.99585465375,7.292447523,7.02807619133333,6.8524078375,7.51366004066667,7.07026321808333,7.01990188391667,7.33182923383333,6.95948488516667,6.69946277941667,7.44792370133333,7.29378366716667,7.54156292016667,6.73667398008333,7.07706035275,6.50406541583333,6.36479994041667,6.80026831075
"CATMA2a02260",11.4901770345833,11.4157390234167,11.5099918325,11.1857525391667,11.4311961441667,11.2513775,11.22124181975,11.314479469,10.6588649093333,10.6352929685,10.0536320176667,9.81391672508333,9.39877918791667,9.04028468483333,9.29331827716667,9.22466912941667,9.00665742933333,9.55939718316667,9.25582979316667,8.77396388308333,8.18725169175,8.86278989183333,8.39349338141667,8.97089042575
"CATMA2a12440",8.97988381458333,9.37274260841667,10.0853810225,10.0196190851667,10.3182741341667,10.59658662,10.44442562975,10.255871529,10.8523696493333,10.9616631785,10.4827069376667,10.1902597610833,10.2760368549167,9.11313961283333,9.22987078816666,9.86061935841667,9.91370992133333,10.0179567561667,9.37610365216667,9.93375226508333,9.91206313075,9.69081566483333,9.69066299541667,10.78786743575
"CATMA2a23310",11.7540409645833,12.1103704334167,12.4761798825,12.5846792691667,12.3807632141667,11.42387416,11.91184826975,12.525459099,12.2519907293333,12.3500898085,10.7278405276667,10.4217094410833,9.52164918591667,9.31659405583333,9.67581248816667,9.64066309841667,9.30988070533333,9.93610763616667,9.49367814816667,9.36496900908333,9.33794872075,9.99809041383333,9.46864367641667,9.43651982075
"CATMA2a27810",12.6204895945833,12.6399571134167,12.4344209825,12.4959142991667,12.3024710441667,12.46947987,12.82631279975,13.141280539,12.7597070993333,12.4073318185,12.3680070876667,12.7809675010833,13.1365361149167,13.5726727708333,13.6754368881667,14.1086895184167,14.1635822433333,13.8387470691667,13.9160220341667,13.9529235420833,13.70459637475,13.7890014708333,13.5556677174167,13.81964501575
"CATMA2a29435",7.12445894058333,7.11965057241667,7.6127366235,7.58509979916667,7.06024190716667,7.299907506,7.93187119875,7.561853148,7.97259449233333,8.3626512095,9.12963840466667,8.89647423508333,10.0551369449167,9.74965673783333,9.85219920416667,10.3802987584167,9.41570128233333,8.72738571316667,9.20310079716667,8.76062519508333,8.70395116275,8.60259074783333,8.52932162441667,8.68196011975
"CATMA2a32840",8.56427190558333,8.92798329541667,9.2726554175,9.57995483816667,9.56739856216667,9.339750171,9.69925760175,9.742498789,9.79372726233333,10.1924383485,9.24262546966667,9.10083242408333,8.85956219091667,8.82324986383333,9.27828489616666,9.11548665141667,8.98380209533333,8.75801742616667,9.16531540616667,8.80944614208333,8.89504876875,9.07440568183333,8.84810013141667,8.69265177975
"CATMA2a37910",8.90105566658333,8.85522234141667,8.9573955695,8.84686884516666,8.90117964616667,8.908638008,9.13929344475,9.084398953,9.13989511333333,8.8478913565,8.92114093466667,8.62215469908333,9.47162441891667,9.43762646083333,9.66458022416667,9.46032323141667,9.63525909333333,9.61616417716667,9.84630615616667,9.90599948608333,9.54978761175,9.70130063183333,9.82469177041667,9.48034042275
"CATMA2a38810",12.4656968945833,12.5279618234167,12.9735946825,12.8138709891667,12.8883711341667,12.82061254,12.84165820975,12.862170799,12.5878945093333,12.5188912185,12.1255876376667,12.1164521410833,11.1556577849167,10.8865180808333,11.2660834881667,11.0706158084167,11.1334648133333,11.4650358891667,11.3179309641667,11.4523752920833,11.40321046475,11.4586873108333,11.3075313274167,11.47880517575
"CATMA2a42185",10.8896128245833,10.8986272034167,11.0414447925,10.8330114791667,11.1461052441667,11.00656178,11.16985544975,10.891656469,11.0826576193333,11.1264117585,11.1878525576667,11.3069960610833,11.9562021449167,12.2721264008333,12.0696896881667,12.3750891084167,12.2144851333333,12.0408290691667,12.2015044041667,12.0077376520833,12.29871265475,12.1379875908333,12.2046870774167,12.35274475575
"CATMA2a43610",8.35274632158333,9.30298941241667,8.9200280295,8.85156426416667,9.04936315416667,8.999164636,9.54986464375,9.665894171,10.6313052393333,10.2266264785,11.5164028476667,11.5327072210833,12.8728516149167,13.3360297908333,12.9822196781667,13.0641834484167,13.3834941133333,12.8374159791667,13.7296147941667,13.6758102020833,13.89619087475,12.4607671808333,13.9612407174167,13.64217122575
"CATMA2a45275",6.71963364158333,6.62567670841667,6.9627707205,7.02849357716667,7.60109400116667,7.726391527,9.38447085475,8.769252191,9.83205078233333,9.1343538795,7.38372978466667,6.91127421608333,7.01597646591667,7.04871186983333,6.78085939516667,7.10543313841667,6.96204320633333,7.75431557916667,7.25993900816667,8.00087243008333,7.81023859775,8.48334741983333,6.76529286741667,7.09527651775
"CATMA2a45630",10.7082320645833,10.8037420034167,10.3692844425,10.7296823491667,10.4241055341667,10.06588651,10.40874398975,11.095354359,11.0982872393333,11.0675693285,12.0687951176667,12.4662788510833,13.1966982849167,14.1877785208333,14.6810450081667,14.4049295684167,14.5784682533333,13.9511749491667,14.4992949841667,14.3475025120833,14.25286869475,14.3481475308333,14.0191512774167,14.25077756575
"CATMA2c47370",10.2221732245833,9.94409582641667,9.7668452245,9.49644698616667,9.78941411016667,10.58746391,10.68386872975,11.199501759,11.0968721593333,10.4093642685,10.6395445576667,10.0795255510833,9.36880481291667,9.31669994683333,9.45288495216667,9.13322633641667,8.76152445233333,8.75417696916667,8.51925893716667,8.83415636408333,8.62634259375,9.13210493183333,8.84357853441667,8.10576943675
"CATMA2c47487",7.34795279558333,7.75892816041667,7.2279244995,7.74885011716667,7.67268087016667,7.676071451,8.35280995775,7.856431709,7.90356737833333,8.1746301225,8.84581910166667,8.85855626908333,9.95801800491667,10.4854277208333,10.8188076681667,10.6668206884167,10.9951591533333,10.5438552191667,10.4179024441667,10.7318608820833,10.66645138475,10.4472068408333,10.3561128474167,10.06392407575
"CATMA2c47651",9.04759128358333,9.06610750141667,9.1584793925,9.02259257916667,9.23738669916667,9.413524598,9.45471492875,8.837669011,9.82415886933333,9.5699128555,9.36159943666667,9.01517322008333,9.89028908491667,9.08302372483333,9.14037452616667,8.64195705941667,8.85857116033333,9.15837571016667,8.16510679216667,8.29773017908333,9.01561286675,8.11008107983333,8.75793612641667,8.40285917175
"CATMA3a00650",9.66929524458333,9.82063845241667,9.6558513265,9.55257189116666,9.55432969516666,9.84311568,9.89284681275,9.721332124,10.0642768653333,9.7316039935,10.3124219376667,10.2691370110833,11.1015307649167,11.0107868508333,10.9998611681667,11.2022753784167,11.1482485333333,11.1343917491667,11.6112274541667,11.5995360920833,11.92056379475,10.9296857408333,11.5970655374167,11.32035891575
"CATMA3a08130",9.22658015358333,9.26510799541667,9.2886672445,9.01171834116667,8.89535690816667,8.758715063,9.06289721375,10.030561533,9.57603501433333,9.5135570055,9.16359110266666,9.45894283408333,9.45463446691667,10.1885950708333,10.2386217281667,10.3170755784167,10.6745122033333,10.1661599191667,10.4997864741667,10.3249391520833,10.54121066475,10.6248865708333,10.6490251874167,10.50188808575
"CATMA3a10755",12.3349772145833,12.3019789434167,12.4017799425,12.3132269891667,12.4094248241667,12.60203477,12.27896092975,12.117805849,12.7435874493333,12.7776813385,13.4328934776667,13.5996831310833,14.2575906849167,13.9682086608333,13.6942041781667,13.6040663984167,13.7208072833333,13.5786355691667,13.3046147941667,13.3151699020833,13.71982406475,13.3037548508333,13.7767122074167,13.54630898575
"CATMA3a12510",9.63027024358333,9.63278059641667,9.2251276065,9.31735573916666,9.44703659516667,9.300819496,9.36164037975,9.49249907,9.00035125333333,9.1141071925,9.03883964466667,9.97847672108333,10.2828605849167,10.4399862008333,10.6038159481667,9.72511952241667,10.2790078333333,9.92627184816667,10.3557803441667,10.0699258420833,10.01612578975,10.1468810908333,10.3461464674167,10.21519357575
"CATMA3a13510",11.3521765645833,11.2325643434167,11.4575003425,11.1653058491667,11.2702810141667,11.33797494,11.71045561975,11.512648109,11.8923535493333,11.3754691385,10.7251372176667,10.9629916010833,10.6895294949167,10.7641529408333,10.8781499681667,10.6539729184167,10.9724592733333,11.4256190291667,10.9892901841667,11.0144776420833,10.99175280475,10.6945865708333,11.0066983274167,10.63407441575
"CATMA3a14290",11.5670173445833,10.9221977834167,11.2112787525,11.0888060391667,11.3185676941667,11.41985328,11.30074423975,10.909308869,10.9143630593333,11.2191599185,10.7314782576667,10.6773533410833,9.79246137891667,9.38169073583333,9.75882195416667,9.28533664841667,9.43206539333333,9.54058352916667,9.67300316516667,9.53652552208333,9.53809688575,9.37197943583333,9.85521207541667,10.20405393575
"CATMA3a14565",11.2187687545833,11.5596078234167,11.5056664525,11.4230573391667,11.4002693741667,11.24848588,11.63531204975,11.548348709,12.1275002193333,11.8865387985,12.5429091976667,12.2627137810833,13.7351437149167,13.3968083708333,13.2032764481667,13.7329095184167,13.1657702633333,12.8848936191667,13.1731687841667,12.6904254420833,12.63033665475,12.3802365508333,12.6539476874167,12.56490433575
"CATMA3a14910",8.54579190558333,8.03562528241667,8.0252139715,8.17300962816667,8.29683268116667,7.669627635,8.88506592675,9.138826971,9.80970183633333,9.4893131065,11.1237623176667,12.2026730410833,14.0736155349167,13.9904073908333,14.2373527981667,14.3396366184167,14.0388413333333,13.6096261391667,14.2154099741667,14.1728039220833,13.77998142475,13.8428803008333,13.8234662674167,13.69574651575
"CATMA3a16510",14.3574369245833,13.8535312934167,13.9344770925,13.9277975991667,13.7612655941667,13.55477515,13.73942814975,13.966577489,13.5085268593333,13.8985027285,14.2229898976667,14.1661655310833,14.8399649749167,14.9886337308333,14.7063159381667,15.1445871784167,14.9918472533333,14.7115748291667,14.8733963241667,14.8894152620833,15.11082425475,15.1397214608333,14.6712749574167,14.79935486575
"CATMA3a19200",8.84166549258333,8.96335514741667,9.4597067165,9.64445558916666,9.32885930816667,9.81121701,10.07371953875,10.523983849,10.4599591893333,9.4814696905,10.0355012676667,9.92470014108333,10.4616234349167,10.5307820108333,10.6731735681667,10.4061140784167,10.4585094333333,10.5695616891667,11.2473623541667,11.2203056220833,10.86041113475,11.3098261808333,10.4512124074167,10.47429401575
"CATMA3a21500",10.6550923745833,10.5508061534167,10.5212217625,10.4178975891667,10.3301890441667,10.52187908,10.38497031975,10.737878409,10.5625461793333,10.6910170385,10.7861426376667,11.0546376410833,11.3837241249167,11.4366277708333,11.3704193581667,10.8094891484167,11.4050505733333,11.1378869391667,11.2465497541667,11.2132835920833,11.28395037475,11.1048006308333,11.3051436074167,11.17142287575
"CATMA3a21640",7.62864225958333,7.94838170241667,8.0450203175,7.82818390016667,8.07569510016667,8.426735611,8.26726474475,8.559714195,8.55798903133333,8.1991902055,8.88075331466667,9.07789448908333,9.77766351091667,9.18527715883333,9.03813971716666,8.95694204541667,8.56915403633333,8.54450043416667,8.77429115916667,8.40073926908333,8.78440229475,8.85390003383333,8.64734161641667,8.81554907975
"CATMA3a23235",8.28287090658333,8.49815622541667,8.2786439375,8.49803925716667,8.29627889916667,8.299688763,8.46075269375,8.813191827,9.16344461433333,8.9989699615,10.0168495176667,10.2935404610833,11.0280435649167,10.7259426708333,10.5457469281667,11.0278980684167,10.4674569833333,9.92540382816667,10.8431841241667,10.3825379520833,10.44993823475,10.3082447108333,10.3870034574167,10.20275263575
"CATMA3a27120",12.3372523245833,12.2514469534167,12.0232787625,12.3776130291667,12.1042872741667,12.15434051,12.21827540975,12.438789549,12.1632271193333,12.2648909385,12.1538101476667,12.2500614610833,12.3047756249167,12.1699506908333,12.3793425281667,12.2826857184167,12.2616416233333,12.0503024091667,12.1416044641667,12.0197517520833,11.76941141475,11.9775753708333,12.0711400774167,11.92616358575
"CATMA3a38645",10.3498337245833,10.7848509034167,10.7879476025,10.6413371791667,10.6366085041667,10.93557751,10.84253984975,10.831336939,11.2476770493333,11.1224756985,11.0660771076667,10.8768956110833,10.8709982049167,10.7231097608333,10.7613109781667,10.1933402484167,10.7144263233333,10.8244881691667,10.5808941541667,10.7253714520833,10.46509498475,10.4003351508333,10.8200672374167,10.56892093575
"CATMA3a43475",8.76027557258333,8.64001898441667,8.8245591675,8.92577045316667,8.92082548016667,8.951281951,9.04954766475,8.756164447,8.91799987933333,9.1473361465,8.75217415966667,9.04117555908333,8.88515399791667,8.72125830683333,8.93723957116666,9.05254621041667,9.13692007833333,9.13785443116667,8.48246861516667,9.04729852608333,9.13370739175,9.18339915783333,8.98878832541667,9.34137367375
"CATMA3a46940",8.23192224558333,8.50736910541667,8.2526428705,9.54191498816667,8.76251488816667,10.43619814,10.89865291975,11.680416699,10.7109124493333,11.6333828585,11.8256901476667,10.7074852310833,9.65716448091667,9.48090149883333,9.43038113316667,9.58502597741667,9.74515419633333,9.97383628516667,9.68542086816667,9.47160893908333,9.60067963975,9.75967791583333,9.93888596141667,10.37065342575
"CATMA3a48363",9.10660029558333,9.24260518141667,9.2341140695,9.51477755916667,9.23285931016667,9.259013741,9.34367976375,9.096413966,8.51006729933333,9.0349906135,9.02237480666667,9.39562733308333,8.70979316191667,9.04556073583333,9.19272591216667,9.24293171541667,9.55855092733333,9.18919601816667,8.72214589516667,9.46946127108333,9.67693600075,9.20698735283333,9.44988246841667,9.88923494675
"CATMA3a49380",12.9264372645833,12.2123534034167,12.3348584825,12.1774282091667,12.0199527041667,12.05517055,11.69724336975,12.349547769,12.4227591093333,12.4734355985,11.7387299976667,11.7004219510833,12.2971193949167,12.0107917408333,12.4455033581667,11.4682580884167,11.2914723733333,11.2759079191667,10.7429213041667,10.9400944120833,10.83046767475,11.2092117508333,11.0495340774167,10.95901301575
"CATMA3a52440",12.0053512945833,11.4874844834167,12.5623596125,12.2545219391667,12.6270118141667,12.71088422,12.88392234975,12.422395849,13.1182968493333,13.4122391985,12.0885199476667,11.4504291110833,10.0317984349167,9.46731884783333,9.16329045316667,9.87826219441667,9.64059713633333,9.78970333016667,10.2593430741667,10.1883290820833,10.46696925475,10.8248396408333,10.6706251574167,11.01641996575
"CATMA3a55940",9.30642485058333,9.43339533941667,9.6579984665,9.62235444116667,9.75390922416667,10.00439334,9.94132471375,9.431985364,10.1962584393333,9.8179340055,10.7624623476667,10.4108106810833,11.3799106349167,11.6998567208333,11.5498654381667,12.2606151684167,12.0200697633333,11.7047973291667,12.3085474241667,11.9809566920833,11.74336847475,11.0231000608333,11.4634938374167,11.42023289575
"CATMA3c57320",12.1143928145833,12.7983591334167,12.7065796925,13.0806958091667,12.8321780241667,12.57220226,11.81201000975,11.961496359,11.5149112793333,12.6515523285,11.5493167276667,11.5731516210833,11.6987156149167,11.6108663108333,11.4200839181667,11.0682865884167,10.4852667133333,10.4971940391667,9.36944543316667,9.39128800808333,9.65447104675,9.80509717483333,9.54794581441667,9.89855459275
"CATMA3c57577",11.4642159445833,11.9960919934167,11.8263742025,11.8521944191667,11.7897693741667,12.27257669,12.30672285975,12.358198139,12.4272891693333,12.6779413185,12.5143257576667,12.3790713310833,12.2879024449167,11.8536559908333,11.8627076281667,11.3376850984167,11.5344722633333,11.8131600291667,11.2861573241667,11.1697087220833,11.43766062475,11.6348592108333,11.7005379574167,11.35087224575
"CATMA4a14910",12.0554026045833,12.4113098334167,12.6019035525,12.3255699491667,12.5705550041667,12.53301886,12.49566628975,12.398111209,12.3344777493333,12.0628527585,11.9057701876667,11.8123101510833,11.6436941349167,11.7839946408333,11.8180145981667,11.8403981984167,11.8113141933333,11.8906640591667,11.6755977041667,11.5903994220833,12.02407113475,11.7625864508333,11.9065000874167,12.21708809575
"CATMA4a23670",11.6474256045833,11.7466135834167,12.2202148425,12.4195830091667,11.9002138741667,11.99360635,12.33816822975,12.784315599,12.4433343593333,12.4950626885,12.7299784476667,12.5513900110833,12.9498814449167,13.6387831808333,13.8883878281667,14.3239346984167,14.1052045933333,13.5855940291667,14.2858569241667,14.1973658720833,14.02522407475,14.2202612108333,13.4910606374167,13.78747548575
"CATMA4a25620",10.0187352045833,9.65989881441667,9.3752464265,9.00978393016667,9.26199154016667,9.194570841,9.51170711975,9.492614183,9.62990520433333,9.4943046865,10.0438430776667,9.86631978108333,10.9004678649167,10.1583073208333,9.58181564216667,8.82037077941667,8.74095159933333,8.76813870316667,8.25337605116667,8.13912781808333,8.47556566975,8.39556006983333,8.55123480541667,7.96763358475
"CATMA4a25630",10.7247090545833,10.4146719234167,10.2198501225,9.88585685416666,10.1234462941667,10.07868679,10.47413525975,10.291496319,10.5704973993333,10.1609835585,10.7059417876667,10.3461587810833,11.5798482249167,11.0271078908333,10.3956809381667,9.85281526641667,9.36376991633333,9.61497595116667,9.13305032616667,9.22126700208333,9.31806958775,9.28434574383333,9.44995946541666,9.35477177375
